0.0 1.0 0.0
0.01 1.0 -0.01
0.02 0.9999 -0.02
0.03 0.9997 -0.029999
0.04 0.99940001 -0.039996000000000004
0.05 0.99900005 -0.0499900001
0.06 0.998500149999 -0.0599800006
0.07 0.997900349993 -0.06996500209999
0.08 0.9972006999720001 -0.07994400559992
0.09 0.9964012599160009 -0.08991601259964001
0.1 0.9955020997900045 -0.09988002519880002
0.11 0.9945032995380165 -0.10983504619670006
0.12 0.9934049490760495 -0.11978007919208022
0.13 0.9922071482841287 -0.1297141286828407
0.14 0.9909100069973003 -0.139636200165682
0.15 0.9895136449956434 -0.14954530023565502
0.16 0.9880181919932869 -0.15944043668561145
0.17 0.9864237876264308 -0.16932061860554432
0.18 0.9847305814403754 -0.17918485648180862
0.19 0.9829387328755573 -0.1890321622962124
0.2 0.9810484112525952 -0.19886154962496796
0.21 0.9790597957563455 -0.2086720337374939
0.22 0.9769730754189706 -0.21846263169505736
0.23 0.97478844910202 -0.22823236244924708
0.24 0.9725061254775276 -0.2379802469402673
0.25 0.9701263230081248 -0.24770530819504255
0.26 0.9676492699261744 -0.2574065714251238
0.27 0.9650752042119232 -0.26708306412438554
0.28 0.9624043735706793 -0.2767338161665048
0.29 0.9596370354090142 -0.2863578599022116
0.3 0.9567734568099922 -0.29595423025630174
0.31 0.9538139145074291 -0.30552196482440164
0.32 0.9507586948591851 -0.3150601039694759
0.33 0.9476080938194903 -0.32456769091806775
0.34 0.9443624169103096 -0.33404377185626266
0.35000000000000003 0.941021979191747 -0.34348739602536577
0.36 0.9375871052314934 -0.35289761581728324
0.37 0.9340581290733205 -0.36227348686959815
0.38 0.9304353942046245 -0.3716140681603314
0.39 0.9267192535230212 -0.38091842210237764
0.4 0.9229100693019974 -0.39018561463760787
0.41000000000000003 0.9190082131556213 -0.39941471533062783
0.42 0.915014066002315 -0.40860479746218403
0.43 0.9109280180276932 -0.4177549381222072
0.44 0.9067504686464711 -0.42686421830248417
0.45 0.9024818264634463 -0.4359317229889489
0.46 0.8981225092335569 -0.44495654125358336
0.47000000000000003 0.893672943821021 -0.4539377663459189
0.48 0.8891335661575618 -0.46287449578412915
0.49 0.8845048211997205 -0.4717658314457048
0.5 0.8797871628852635 -0.480610879657702
0.51 0.8749810540886864 -0.48940875128655464
0.52 0.8700869665758209 -0.4981585618274415
0.53 0.8651053809575464 -0.5068594314931997
0.54 0.8600367866426144 -0.5155104853027751
0.55 0.8548816817895867 -0.5241108531692013
0.56 0.8496405732578947 -0.5326596699870971
0.5700000000000001 0.8443139765580236 -0.541156075719676
0.58 0.8389024158008269 -0.5495992154852563
0.59 0.8334064236459744 -0.5579882396432645
0.6 0.8278265412495418 -0.5663223038797243
0.61 0.8221633182107445 -0.5746005692922197
0.62 0.8164173125178223 -0.5828222024743271
0.63 0.810589090493079 -0.5909863755995054
0.64 0.804679226737084 -0.5990922665044361
0.65 0.7986883040720397 -0.607139058771807
0.66 0.7926169134843216 -0.6151259418125273
0.67 0.7864656540661964 -0.6230521109473706
0.68 0.7802351329567226 -0.6309167674880325
0.6900000000000001 0.7739259652818423 -0.6387191188175997
0.7000000000000001 0.7675387740936663 -0.6464583784704181
0.71 0.7610741903089622 -0.6541337662113548
0.72 0.7545328526468487 -0.6617445081144444
0.73 0.7479154075657042 -0.6692898366409129
0.74 0.741222509199295 -0.6767689907165699
0.75 0.7344548192921293 -0.6841812158085628
0.76 0.7276130071340436 -0.6915257640014841
0.77 0.7206977494940288 -0.6988018940728246
0.78 0.7137097305533006 -0.7060088715677648
0.79 0.7066496418376229 -0.7131459688732978
0.8 0.6995181821488899 -0.720212465291674
0.81 0.6923160574959732 -0.727207647113163
0.8200000000000001 0.6850439810248417 -0.7341308076881228
0.8300000000000001 0.6777026729479604 -0.7409812474983712
0.84 0.6702928604729766 -0.7477582742278508
0.85 0.6628152777306981 -0.7544612028325806
0.86 0.6552706657023724 -0.7610893556098876
0.87 0.6476597721462735 -0.7676420622669112
0.88 0.6399833515236043 -0.7741186599883739
0.89 0.6322421649237205 -0.78051849350361
0.9 0.6244369799886844 -0.7868409151528473
0.91 0.616568570837156 -0.7930852849527341
0.92 0.6086377179876287 -0.7992509706611057
0.93 0.6006452082810176 -0.805337347840982
0.9400000000000001 0.5925918348026078 -0.8113437999237921
0.9500000000000001 0.5844783968033699 -0.8172697182718182
0.96 0.5763056996206517 -0.8231145022398518
0.97 0.5680745545982532 -0.8288775592360583
0.98 0.5597857790058925 -0.8345583047820408
0.99 0.5514401959580721 -0.8401561625720998
1.0 0.5430386343323511 -0.8456705645316805
1.01 0.5345819286870344 -0.851100950875004
1.02 0.5260709191782843 -0.8564467701618744
1.03 0.5175064514766655 -0.8617074793536573
1.04 0.508889376683129 -0.866882543868424
1.05 0.5002205512444448 -0.8719714376352553
1.06 0.4915008368680922 -0.8769736431476998
1.07 0.4827311004366152 -0.8818886515163807
1.08 0.4739122139214514 -0.8867159625207469
1.09 0.46504505429624393 -0.8914550846599615
1.1 0.45613050344964434 -0.8961055352029239
1.11 0.4471694480976151 -0.9006668402374204
1.12 0.4381627796952409 -0.9051385347183966
1.1300000000000001 0.42911139434805695 -0.909520162515349
1.1400000000000001 0.42001619272290347 -0.9138112764588295
1.1500000000000001 0.41087807995831516 -0.9180114383860586
1.16 0.4016979655744546 -0.9221202191856417
1.17 0.3924767633825982 -0.9261371988413862
1.18 0.3832153913941843 -0.9300619664752122
1.19 0.3739147717294322 -0.9338941203891541
1.2 0.36457583052554066 -0.9376332681064484
1.21 0.3551994978444762 -0.9412790264117038
